Z propeno,F in,D/F,RR,QREF    ,QCOND   ,FTOPO   ,FFUNDO  ,YETANO  ,YPROPENO,YPROPANO,YPES,XETANO  ,XPROPENO,XPROPANO,TEMPTOPO,TEMPFUND,DELTAP  
0.2,1426.5,0.65,1.5,3060763.79,-2956461.32,47181.4419,25402.9883,0.042110257,0.254454828,0.17795867,0.525476245,2.39E-12,2.31E-06,8.84E-06,329.936851,376.960552,0.182323
0.2,1426.5,0.65,1.98,3060765.06,-2956463.01,47181.4418,25402.9884,0.042110257,0.254454827,0.177958669,0.525476247,2.39E-12,2.31E-06,8.84E-06,329.936845,376.960552,0.182323
0.2,1426.5,0.65,2.5,3060765.11,-2956463.08,47181.4418,25402.9884,0.042110257,0.254454827,0.177958669,0.525476247,2.39E-12,2.31E-06,8.84E-06,329.936845,376.960552,0.182323
0.2,1426.5,0.65,3,3060765.11,-2956463.09,47181.4418,25402.9884,0.042110257,0.254454827,0.177958669,0.525476247,2.39E-12,2.31E-06,8.84E-06,329.936845,376.960552,0.182323
0.2,1426.5,0.65,4,3060765.11,-2956463.09,47181.4418,25402.9884,0.042110257,0.254454827,0.177958669,0.525476247,2.39E-12,2.31E-06,8.84E-06,329.936845,376.960552,0.182323
0.2,1556.2,0.25,1,1455626.8,-1282609.23,19796.6386,59344.6175,0.109486192,0.513871035,0.297176161,0.079466612,1.62E-07,0.049275869,0.055218397,306.709248,364.920324,0.1648154
0.2,1556.2,0.25,1.5,1455655.37,-1282656.32,19796.6226,59344.6321,0.10948633,0.513839023,0.297171709,0.079502938,1.63E-07,0.049286745,0.055219984,306.712342,364.919546,0.1648156
0.2,1556.2,0.25,1.98,1455653.83,-1282654.29,19796.6205,59344.635,0.109486328,0.513838843,0.297171562,0.079503267,1.63E-07,0.049286802,0.055220031,306.712357,364.919543,0.1648157
0.2,1556.2,0.25,2.5,1455653.72,-1282654.15,19796.6203,59344.6353,0.109486327,0.513838809,0.297171543,0.079503321,1.63E-07,0.049286813,0.055220037,306.712358,364.919542,0.1648157
0.2,1556.2,0.25,3,1455653.71,-1282654.14,19796.6203,59344.6353,0.109486327,0.513838807,0.297171542,0.079503324,1.63E-07,0.049286813,0.055220037,306.712358,364.919542,0.1648157
0.2,1556.2,0.25,4,1455653.71,-1282654.14,19796.6203,59344.6353,0.109486327,0.513838807,0.297171542,0.079503324,1.63E-07,0.049286813,0.055220037,306.712358,364.919542,0.1648157
0.2,1556.2,0.35,1,1963850.62,-1764468.66,27715.2938,51431.9156,0.078204788,0.469442088,0.320046564,0.13230656,1.23E-09,0.001680938,0.005635033,311.622828,373.685555,0.1694657
0.2,1556.2,0.35,1.5,1963731.77,-1764324.17,27715.2909,51431.9139,0.078204809,0.469428481,0.320016895,0.132349815,1.25E-09,0.001688339,0.005651067,311.623805,373.683443,0.1694657
0.2,1556.2,0.35,1.98,1963733.87,-1764326.44,27715.2912,51431.9137,0.078204809,0.469428856,0.320017832,0.132348504,1.25E-09,0.001688134,0.00565056,311.623774,373.683505,0.1694657
0.2,1556.2,0.35,2.5,1963733.84,-1764326.42,27715.2912,51431.9137,0.078204809,0.469428842,0.320017794,0.132348556,1.25E-09,0.001688142,0.00565058,311.623775,373.683503,0.1694657
0.2,1556.2,0.35,3,1963733.84,-1764326.42,27715.2912,51431.9137,0.078204809,0.469428842,0.320017795,0.132348555,1.25E-09,0.001688142,0.00565058,311.623775,373.683503,0.1694657
0.2,1556.2,0.35,4,1963733.84,-1764326.42,27715.2912,51431.9137,0.078204809,0.469428842,0.320017795,0.132348555,1.25E-09,0.001688142,0.00565058,311.623775,373.683503,0.1694657
0.2,1556.2,0.4594,1,2487491.05,-2324278.66,36378.3069,42779.8329,0.059581046,0.359968394,0.251587883,0.328862677,4.80E-11,4.84E-05,0.000178047,319.728872,375.024443,0.1757243
0.2,1556.2,0.4594,1.5,2487881.06,-2324960.88,36378.3063,42779.7862,0.059581365,0.359970465,0.251589805,0.328858365,4.82E-11,4.83E-05,0.000177556,319.727709,375.024477,0.175734
0.2,1556.2,0.4594,1.98,2487883.37,-2324965.93,36378.3066,42779.786,0.059581363,0.359970471,0.251589858,0.328858308,4.82E-11,4.83E-05,0.000177505,319.727638,375.02461,0.1757318
0.2,1556.2,0.4594,2.5,2487883.78,-2324966.6,36378.3066,42779.786,0.059581363,0.35997047,0.251589853,0.328858314,4.82E-11,4.83E-05,0.000177509,319.727637,375.0246,0.175732
0.2,1556.2,0.4594,3,2487883.82,-2324966.64,36378.3066,42779.786,0.059581363,0.35997047,0.251589853,0.328858314,4.82E-11,4.83E-05,0.000177509,319.727636,375.0246,0.175732
0.2,1556.2,0.4594,4,2487883.82,-2324966.64,36378.3066,42779.786,0.059581363,0.35997047,0.251589853,0.328858314,4.82E-11,4.83E-05,0.000177509,319.727636,375.0246,0.175732
0.2,1556.2,0.55,1,2897973.96,-2760745.45,43552.6021,35616.808,0.049766718,0.300713262,0.21029113,0.43922889,9.83E-12,9.61E-06,3.61E-05,325.133064,375.795651,0.1809003
0.2,1556.2,0.55,1.5,2898332.75,-2761285.23,43552.6081,35616.8131,0.049766671,0.30071298,0.210290947,0.439229402,9.83E-12,9.60E-06,3.61E-05,325.132192,375.795727,0.1809057
0.2,1556.2,0.55,1.98,2898340.61,-2761296.46,43552.6081,35616.8131,0.049766671,0.300712978,0.210290946,0.439229406,9.83E-12,9.60E-06,3.61E-05,325.132148,375.795738,0.1809058
0.2,1556.2,0.55,2.5,2898340.99,-2761297.03,43552.6081,35616.8131,0.049766671,0.300712978,0.210290946,0.439229406,9.83E-12,9.60E-06,3.61E-05,325.132145,375.795738,0.1809058
0.2,1556.2,0.55,3,2898341.01,-2761297.06,43552.6081,35616.8131,0.049766671,0.300712978,0.210290946,0.439229406,9.83E-12,9.60E-06,3.61E-05,325.132145,375.795738,0.1809058
0.2,1556.2,0.55,4,2898341.01,-2761297.06,43552.6081,35616.8131,0.049766671,0.300712978,0.210290946,0.439229406,9.83E-12,9.60E-06,3.61E-05,325.132145,375.795738,0.1809058
0.2,1556.2,0.65,1,3339065.55,-3225164.19,51471.2635,27712.6719,0.042110276,0.25445494,0.177958744,0.52547604,2.39E-12,2.32E-06,8.85E-06,329.936968,376.976143,0.1874981
0.2,1556.2,0.65,1.5,3339148.35,-3225270.81,51471.2652,27712.6747,0.042110257,0.254454827,0.177958664,0.525476252,2.39E-12,2.32E-06,8.85E-06,329.936871,376.976115,0.1874993
0.2,1556.2,0.65,1.98,3339149.76,-3225272.68,51471.2652,27712.6748,0.042110257,0.254454825,0.177958663,0.525476255,2.39E-12,2.32E-06,8.85E-06,329.936865,376.976116,0.1874993
0.2,1556.2,0.65,2.5,3339149.81,-3225272.76,51471.2652,27712.6748,0.042110257,0.254454825,0.177958663,0.525476255,2.39E-12,2.32E-06,8.85E-06,329.936865,376.976117,0.1874993
0.2,1556.2,0.65,3,3339149.82,-3225272.77,51471.2652,27712.6748,0.042110257,0.254454825,0.177958663,0.525476255,2.39E-12,2.32E-06,8.85E-06,329.936865,376.976117,0.1874993
0.2,1556.2,0.65,4,3339149.82,-3225272.77,51471.2652,27712.6748,0.042110257,0.254454825,0.177958663,0.525476255,2.39E-12,2.32E-06,8.85E-06,329.936865,376.976117,0.1874993
0.3,1037.5,0.25,1,879938.823,-818423.353,12912.7457,38713.0735,0.09791639,0.674421727,0.226806249,0.000855634,6.20E-07,0.113371602,0.062377724,305.64069,358.589257,0.1534934
0.3,1037.5,0.25,1.5,879940.477,-818426.523,12912.7462,38713.0729,0.097916386,0.674408628,0.226809639,0.000865347,6.20E-07,0.113375965,0.062376592,305.64091,358.588992,0.1534954
0.3,1037.5,0.25,1.98,879940.467,-818426.646,12912.7463,38713.0727,0.097916386,0.674407595,0.226809792,0.000866227,6.20E-07,0.11337631,0.062376541,305.640929,358.588967,0.1534955
0.3,1037.5,0.25,2.5,879940.464,-818426.65,12912.7463,38713.0727,0.097916386,0.674407523,0.226809803,0.000866288,6.20E-07,0.113376333,0.062376537,305.64093,358.588965,0.1534955
0.3,1037.5,0.25,3,879940.584,-818426.841,12912.7458,38713.0734,0.097916385,0.674407598,0.226809604,0.000866413,6.20E-07,0.113376307,0.062376603,305.640937,358.588964,0.1534954
0.3,1037.5,0.25,4,879940.585,-818426.842,12912.7458,38713.0734,0.097916385,0.674407615,0.226809584,0.000866416,6.20E-07,0.113376301,0.06237661,305.640937,358.588964,0.1534954
0.3,1037.5,0.35,1,1213042.95,-1123865.1,18077.8519,33551.8451,0.069941572,0.676205149,0.240290399,0.01356288,7.46E-09,0.026027324,0.029792436,308.876747,368.957936,0.1572251
0.3,1037.5,0.35,1.5,1213131.74,-1123964.66,18077.8478,33551.8478,0.06994159,0.676281574,0.240336232,0.013440605,7.43E-09,0.025986233,0.02976777,308.873987,368.963459,0.1572222
0.3,1037.5,0.35,1.98,1213140.6,-1123976.66,18077.8485,33551.8469,0.069941591,0.676282845,0.240336636,0.013438929,7.43E-09,0.025985554,0.029767554,308.873945,368.963521,0.1572212
0.3,1037.5,0.35,2.5,1213140.98,-1123977.73,18077.8487,33551.8465,0.069941591,0.676281314,0.240335631,0.013441464,7.43E-09,0.025986382,0.029768097,308.874,368.963405,0.1572211
0.3,1037.5,0.35,3,1213140.87,-1123977.67,18077.8488,33551.8463,0.069941591,0.676281039,0.240335461,0.013441909,7.43E-09,0.025986531,0.029768188,308.874009,368.963385,0.1572211
0.3,1037.5,0.35,4,1213140.84,-1123977.63,18077.8488,33551.8463,0.069941591,0.676281029,0.240335456,0.013441924,7.43E-09,0.025986536,0.029768191,308.87401,368.963384,0.1572211
0.3,1037.5,0.4594,1,1571952.78,-1489944.15,23728.4625,27906.8602,0.053285933,0.551828952,0.224870866,0.170014249,6.25E-11,0.000127038,0.000275356,314.970821,374.598172,0.1621859
0.3,1037.5,0.4594,1.5,1572252.92,-1490433.19,23728.4611,27906.8578,0.053285978,0.551829852,0.224871945,0.170012225,6.22E-11,0.000126664,0.000274598,314.970054,374.598335,0.1621888
0.3,1037.5,0.4594,1.98,1572255.61,-1490437.64,23728.461,27906.8578,0.053285978,0.551829804,0.224871841,0.170012377,6.23E-11,0.000126708,0.000274688,314.970043,374.598324,0.1621889
0.3,1037.5,0.4594,2.5,1572255.74,-1490437.78,23728.461,27906.8578,0.053285978,0.55182981,0.224871853,0.170012359,6.23E-11,0.000126703,0.000274677,314.970041,374.598328,0.1621889
0.3,1037.5,0.4594,3,1572255.74,-1490437.79,23728.461,27906.8578,0.053285978,0.551829809,0.224871852,0.170012361,6.23E-11,0.000126703,0.000274678,314.970042,374.598327,0.1621889
0.3,1037.5,0.4594,4,1572255.74,-1490437.79,23728.461,27906.8578,0.053285978,0.55182981,0.224871852,0.17001236,6.23E-11,0.000126703,0.000274678,314.970042,374.598327,0.1621889
0.3,1037.5,0.55,1,1851062.93,-1789787.93,28408.0257,23233.8341,0.044508313,0.461036861,0.18806414,0.306390686,1.05E-11,1.94E-05,4.28E-05,320.418949,375.426085,0.1653916
0.3,1037.5,0.55,1.5,1851212.37,-1790045.74,28408.04,23233.823,0.044508276,0.46103649,0.188063999,0.306391235,1.05E-11,1.94E-05,4.27E-05,320.418581,375.425987,0.1653927
0.3,1037.5,0.55,1.98,1851211.49,-1790045.36,28408.0408,23233.8223,0.044508273,0.46103646,0.188063989,0.306391278,1.05E-11,1.94E-05,4.27E-05,320.418567,375.426039,0.1653919
0.3,1037.5,0.55,2.5,1851211.56,-1790045.48,28408.0408,23233.8224,0.044508273,0.461036462,0.18806399,0.306391275,1.05E-11,1.94E-05,4.27E-05,320.418566,375.426036,0.1653919
0.3,1037.5,0.55,3,1851211.57,-1790045.49,28408.0408,23233.8224,0.044508273,0.461036462,0.18806399,0.306391275,1.05E-11,1.94E-05,4.27E-05,320.418566,375.426036,0.1653919
0.3,1037.5,0.55,4,1851211.57,-1790045.49,28408.0408,23233.8224,0.044508273,0.461036462,0.18806399,0.306391275,1.05E-11,1.94E-05,4.27E-05,320.418566,375.426036,0.1653919
0.3,1037.5,0.65,1,2147706.27,-2105299.39,33573.1367,18077.1697,0.037660879,0.390119262,0.159155684,0.413064175,2.37E-12,4.22E-06,9.46E-06,325.369188,376.602378,0.1685535
0.3,1037.5,0.65,1.5,2147759.45,-2105358.46,33573.1394,18077.1704,0.037660858,0.390119047,0.159155597,0.413064498,2.37E-12,4.22E-06,9.46E-06,325.369159,376.602563,0.1685531
0.3,1037.5,0.65,1.98,2147758.91,-2105357.87,33573.1394,18077.1706,0.037660857,0.390119037,0.159155593,0.413064513,2.37E-12,4.22E-06,9.46E-06,325.369161,376.602566,0.168553
0.3,1037.5,0.65,2.5,2147758.9,-2105357.86,33573.1394,18077.1706,0.037660857,0.390119038,0.159155593,0.413064512,2.37E-12,4.22E-06,9.46E-06,325.369161,376.602566,0.168553
0.3,1037.5,0.65,3,2147758.9,-2105357.86,33573.1394,18077.1706,0.037660857,0.390119038,0.159155593,0.413064512,2.37E-12,4.22E-06,9.46E-06,325.369161,376.602566,0.168553
0.3,1037.5,0.65,4,2147758.9,-2105357.86,33573.1394,18077.1706,0.037660857,0.390119038,0.159155593,0.413064512,2.37E-12,4.22E-06,9.46E-06,325.369161,376.602566,0.168553
0.3,1167.16,0.25,1,989980.351,-920704.651,14526.4966,43551.1815,0.097916389,0.674421381,0.226806259,0.000855971,6.20E-07,0.113371717,0.062377721,305.640698,358.597366,0.1561558
0.3,1167.16,0.25,1.5,989982.269,-920708.219,14526.4972,43551.1808,0.097916385,0.674408292,0.22680964,0.000865683,6.21E-07,0.113376077,0.062376592,305.640917,358.597103,0.1561578
0.3,1167.16,0.25,1.98,989982.257,-920708.357,14526.4973,43551.1807,0.097916385,0.67440726,0.226809792,0.000866563,6.21E-07,0.113376421,0.062376541,305.640937,358.597078,0.1561579
0.3,1167.16,0.25,2.5,989982.253,-920708.362,14526.4974,43551.1807,0.097916385,0.674407188,0.226809803,0.000866624,6.21E-07,0.113376445,0.062376538,305.640938,358.597076,0.1561579
0.3,1167.16,0.25,3,989982.252,-920708.362,14526.4974,43551.1807,0.097916385,0.674407184,0.226809803,0.000866628,6.21E-07,0.113376447,0.062376537,305.640938,358.597076,0.1561579
0.3,1167.16,0.25,4,989982.252,-920708.362,14526.4974,43551.1807,0.097916385,0.674407184,0.226809803,0.000866628,6.21E-07,0.113376447,0.062376537,305.640938,358.597076,0.1561579
0.3,1167.16,0.35,1,1364706.58,-1264319.55,20337.1042,37744.9365,0.069941572,0.676201921,0.240289615,0.013566892,7.47E-09,0.026029063,0.029792859,308.876841,368.965998,0.1599422
0.3,1167.16,0.35,1.5,1364806.41,-1264431.54,20337.0996,37744.9395,0.06994159,0.676278259,0.240335391,0.01344476,7.44E-09,0.02598802,0.029768223,308.874083,368.971512,0.1599392
0.3,1167.16,0.35,1.98,1364816.37,-1264445.03,20337.1003,37744.9384,0.06994159,0.676279539,0.240335801,0.01344307,7.43E-09,0.025987335,0.029768004,308.874042,368.971575,0.1599381
0.3,1167.16,0.35,2.5,1364816.8,-1264446.23,20337.1006,37744.938,0.069941591,0.67627801,0.240334798,0.013445601,7.44E-09,0.025988162,0.029768546,308.874097,368.971459,0.159938
0.3,1167.16,0.35,3,1364816.67,-1264446.16,20337.1007,37744.9378,0.069941591,0.676277735,0.240334628,0.013446046,7.44E-09,0.02598831,0.029768637,308.874106,368.971439,0.159938
0.3,1167.16,0.35,4,1364816.64,-1264446.12,20337.1007,37744.9378,0.069941591,0.676277725,0.240334622,0.013446062,7.44E-09,0.025988316,0.02976864,308.874106,368.971439,0.159938
0.3,1167.16,0.4594,1,1768464.93,-1676148.06,26693.8913,31394.4781,0.053285933,0.551828856,0.224870696,0.170014515,6.26E-11,0.00012712,0.0002755,314.970831,374.607059,0.1651394
0.3,1167.16,0.4594,1.5,1768802.57,-1676698.22,26693.8897,31394.4754,0.053285978,0.551829756,0.224871776,0.17001249,6.23E-11,0.000126746,0.000274742,314.970064,374.607222,0.1651426
0.3,1167.16,0.4594,1.98,1768805.6,-1676703.23,26693.8897,31394.4753,0.053285978,0.551829708,0.224871671,0.170012643,6.24E-11,0.00012679,0.000274832,314.970053,374.607211,0.1651427
0.3,1167.16,0.4594,2.5,1768805.74,-1676703.39,26693.8897,31394.4753,0.053285978,0.551829714,0.224871684,0.170012624,6.24E-11,0.000126785,0.000274821,314.970051,374.607215,0.1651426
0.3,1167.16,0.4594,3,1768805.75,-1676703.39,26693.8897,31394.4753,0.053285978,0.551829713,0.224871682,0.170012627,6.24E-11,0.000126785,0.000274822,314.970051,374.607214,0.1651426
0.3,1167.16,0.4594,4,1768805.75,-1676703.39,26693.8897,31394.4753,0.053285978,0.551829713,0.224871683,0.170012626,6.24E-11,0.000126785,0.000274822,314.970051,374.607214,0.1651426
0.3,1167.16,0.55,1,2082451.52,-2013464.69,31958.2759,26137.4475,0.044508313,0.461036853,0.188064118,0.306390716,1.05E-11,1.94E-05,4.28E-05,320.418956,375.435867,0.168639
0.3,1167.16,0.55,1.5,2082619.96,-2013754.8,31958.292,26137.435,0.044508276,0.461036476,0.188063975,0.306391273,1.05E-11,1.94E-05,4.28E-05,320.418588,375.435767,0.1686402
0.3,1167.16,0.55,1.98,2082618.96,-2013754.36,31958.2929,26137.4343,0.044508273,0.461036447,0.188063965,0.306391315,1.05E-11,1.94E-05,4.28E-05,320.418574,375.435819,0.1686393
0.3,1167.16,0.55,2.5,2082619.04,-2013754.5,31958.2929,26137.4343,0.044508273,0.461036449,0.188063965,0.306391313,1.05E-11,1.94E-05,4.28E-05,320.418574,375.435816,0.1686393
0.3,1167.16,0.55,3,2082619.05,-2013754.51,31958.2929,26137.4343,0.044508273,0.461036449,0.188063965,0.306391313,1.05E-11,1.94E-05,4.28E-05,320.418574,375.435816,0.1686393
0.3,1167.16,0.55,4,2082619.05,-2013754.51,31958.2929,26137.4343,0.044508273,0.461036449,0.188063965,0.306391313,1.05E-11,1.94E-05,4.28E-05,320.418574,375.435816,0.1686393
0.3,1167.16,0.65,1,2416161.79,-2368407.26,37768.8889,20336.3368,0.037660879,0.390119261,0.15915568,0.41306418,2.38E-12,4.23E-06,9.47E-06,325.369201,376.613452,0.1722767
0.3,1167.16,0.65,1.5,2416222.21,-2368473.81,37768.8919,20336.3376,0.037660858,0.390119045,0.159155592,0.413064505,2.38E-12,4.23E-06,9.47E-06,325.369171,376.613759,0.1722764
0.3,1167.16,0.65,1.98,2416221.63,-2368473.19,37768.8919,20336.3378,0.037660857,0.390119035,0.159155588,0.41306452,2.38E-12,4.23E-06,9.47E-06,325.369173,376.613763,0.1722762
0.3,1167.16,0.65,2.5,2416221.63,-2368473.18,37768.8919,20336.3378,0.037660857,0.390119036,0.159155588,0.413064519,2.38E-12,4.23E-06,9.47E-06,325.369173,376.613763,0.1722762
0.3,1167.16,0.65,3,2416221.63,-2368473.18,37768.8919,20336.3378,0.037660857,0.390119036,0.159155588,0.413064519,2.38E-12,4.23E-06,9.47E-06,325.369173,376.613763,0.1722762
0.3,1167.16,0.65,4,2416221.63,-2368473.18,37768.8919,20336.3378,0.037660857,0.390119036,0.159155588,0.413064519,2.38E-12,4.23E-06,9.47E-06,325.369173,376.613763,0.1722762
0.3,1296.84,0.25,1,1100049.01,-1023001.73,16140.4965,48390.0359,0.097916388,0.674421095,0.226806264,0.000856253,6.21E-07,0.113371813,0.06237772,305.640704,358.604874,0.1586202
0.3,1296.84,0.25,1.5,1100051.15,-1023005.7,16140.4972,48390.0351,0.097916384,0.674407984,0.22680964,0.000865992,6.21E-07,0.11337618,0.062376592,305.640924,358.60461,0.1586223
0.3,1296.84,0.25,1.98,1100051.13,-1023005.86,16140.4973,48390.0349,0.097916384,0.67440695,0.226809792,0.000866874,6.21E-07,0.113376525,0.062376541,305.640944,358.604584,0.1586224
0.3,1296.84,0.25,2.5,1100051.13,-1023005.86,16140.4973,48390.0349,0.097916384,0.674406878,0.226809802,0.000866936,6.21E-07,0.113376549,0.062376538,305.640945,358.604582,0.1586224
0.3,1296.84,0.25,3,1100051.13,-1023005.86,16140.4973,48390.0349,0.097916384,0.674406874,0.226809803,0.000866939,6.21E-07,0.11337655,0.062376537,305.640945,358.604582,0.1586224
0.3,1296.84,0.25,4,1100051.13,-1023005.86,16140.4973,48390.0349,0.097916384,0.674406874,0.226809803,0.000866939,6.21E-07,0.11337655,0.062376537,305.640945,358.604582,0.1586224
0.3,1296.84,0.35,1,1516402.91,-1404795.83,22596.705,41938.6746,0.069941572,0.676198933,0.24028889,0.013570605,7.48E-09,0.026030673,0.029793249,308.876927,368.973482,0.1624645
0.3,1296.84,0.35,1.5,1516513.78,-1404920.23,22596.6999,41938.6779,0.069941589,0.676275196,0.240334619,0.013448596,7.44E-09,0.02598967,0.029768639,308.874173,368.978988,0.1624614
0.3,1296.84,0.35,1.98,1516524.84,-1404935.21,22596.7007,41938.6768,0.06994159,0.676276484,0.240335034,0.013446892,7.44E-09,0.025988981,0.029768417,308.874131,368.979052,0.1624603
0.3,1296.84,0.35,2.5,1516525.32,-1404936.55,22596.701,41938.6763,0.069941591,0.676274958,0.240334032,0.013449419,7.44E-09,0.025989806,0.029768958,308.874186,368.978936,0.1624601
0.3,1296.84,0.35,3,1516525.17,-1404936.46,22596.7011,41938.6761,0.069941591,0.676274684,0.240333862,0.013449863,7.44E-09,0.025989955,0.02976905,308.874195,368.978916,0.1624601
0.3,1296.84,0.35,4,1516525.14,-1404936.43,22596.7011,41938.6761,0.069941591,0.676274673,0.240333857,0.013449879,7.44E-09,0.02598996,0.029769053,308.874195,368.978916,0.1624601
0.3,1296.84,0.4594,1,1965018.1,-1862380.75,29659.7776,34882.6339,0.053285933,0.551828764,0.224870534,0.170014769,6.27E-11,0.000127198,0.000275638,314.97084,374.615604,0.1679792
0.3,1296.84,0.4594,1.5,1965393.23,-1862992.04,29659.7758,34882.6309,0.053285978,0.551829664,0.224871615,0.170012743,6.24E-11,0.000126824,0.000274879,314.970073,374.615765,0.1679827
0.3,1296.84,0.4594,1.98,1965396.6,-1862997.61,29659.7758,34882.6308,0.053285978,0.551829616,0.22487151,0.170012896,6.24E-11,0.000126868,0.000274969,314.970062,374.615756,0.1679828
0.3,1296.84,0.4594,2.5,1965396.76,-1862997.78,29659.7758,34882.6308,0.053285978,0.551829622,0.224871522,0.170012878,6.24E-11,0.000126863,0.000274959,314.97006,374.615759,0.1679828
0.3,1296.84,0.4594,3,1965396.76,-1862997.79,29659.7758,34882.6308,0.053285978,0.551829622,0.224871521,0.170012879,6.24E-11,0.000126863,0.00027496,314.97006,374.615759,0.1679828
0.3,1296.84,0.4594,4,1965396.76,-1862997.79,29659.7758,34882.6308,0.053285978,0.551829622,0.224871521,0.170012879,6.24E-11,0.000126863,0.00027496,314.97006,374.615759,0.1679828
0.3,1296.84,0.55,1,2313887.93,-2237176.06,35509.0736,29041.5089,0.044508314,0.461036846,0.188064097,0.306390743,1.05E-11,1.94E-05,4.28E-05,320.418964,375.445667,0.1718924
0.3,1296.84,0.55,1.5,2314075.56,-2237498.52,35509.0916,29041.495,0.044508276,0.461036463,0.188063951,0.30639131,1.06E-11,1.94E-05,4.28E-05,320.418596,375.445565,0.1718937
0.3,1296.84,0.55,1.98,2314074.44,-2237498.03,35509.0927,29041.4942,0.044508273,0.461036434,0.188063941,0.306391352,1.06E-11,1.94E-05,4.28E-05,320.418582,375.445617,0.1718926
0.3,1296.84,0.55,2.5,2314074.53,-2237498.17,35509.0926,29041.4942,0.044508273,0.461036436,0.188063941,0.30639135,1.06E-11,1.94E-05,4.28E-05,320.418581,375.445614,0.1718927
0.3,1296.84,0.55,3,2314074.54,-2237498.19,35509.0926,29041.4942,0.044508273,0.461036436,0.188063941,0.30639135,1.06E-11,1.94E-05,4.28E-05,320.418581,375.445614,0.1718927
0.3,1296.84,0.55,4,2314074.54,-2237498.19,35509.0926,29041.4942,0.044508273,0.461036436,0.188063941,0.30639135,1.06E-11,1.94E-05,4.28E-05,320.418581,375.445614,0.1718927
0.3,1296.84,0.65,1,2684674.02,-2631555.97,41965.2882,22595.8523,0.037660879,0.39011926,0.159155676,0.413064185,2.38E-12,4.23E-06,9.48E-06,325.369214,376.625683,0.1762001
0.3,1296.84,0.65,1.5,2684740.37,-2631630.1,41965.2917,22595.8533,0.037660858,0.390119042,0.159155587,0.413064513,2.38E-12,4.23E-06,9.48E-06,325.369183,376.625558,0.1761998
0.3,1296.84,0.65,1.98,2684739.76,-2631629.45,41965.2916,22595.8535,0.037660857,0.390119032,0.159155583,0.413064528,2.38E-12,4.23E-06,9.48E-06,325.369185,376.625562,0.1761996
0.3,1296.84,0.65,2.5,2684739.76,-2631629.44,41965.2916,22595.8535,0.037660857,0.390119033,0.159155584,0.413064526,2.38E-12,4.23E-06,9.48E-06,325.369185,376.625562,0.1761996
0.3,1296.84,0.65,3,2684739.76,-2631629.44,41965.2916,22595.8535,0.037660857,0.390119033,0.159155584,0.413064526,2.38E-12,4.23E-06,9.48E-06,325.369185,376.625562,0.1761996
0.3,1296.84,0.65,4,2684739.76,-2631629.44,41965.2916,22595.8535,0.037660857,0.390119033,0.159155584,0.413064526,2.38E-12,4.23E-06,9.48E-06,325.369185,376.625562,0.1761996
0.3,1426.5,0.25,1,1210110.06,-1125283.03,17754.2474,53228.1439,0.097916387,0.67442083,0.226806268,0.000856515,6.21E-07,0.113371901,0.062377718,305.64071,358.611872,0.1609178
0.3,1426.5,0.25,1.5,1210112.42,-1125287.42,17754.2482,53228.1431,0.097916383,0.674407697,0.226809641,0.000866279,6.21E-07,0.113376275,0.062376592,305.640931,358.611607,0.1609198
0.3,1426.5,0.25,1.98,1210112.4,-1125287.59,17754.2483,53228.1429,0.097916383,0.674406662,0.226809792,0.000867163,6.21E-07,0.113376621,0.062376541,305.64095,358.611582,0.1609199
0.3,1426.5,0.25,2.5,1210112.4,-1125287.59,17754.2483,53228.1429,0.097916383,0.67440659,0.226809802,0.000867225,6.21E-07,0.113376645,0.062376538,305.640951,358.61158,0.1609199
0.3,1426.5,0.25,3,1210112.4,-1125287.59,17754.2483,53228.1429,0.097916383,0.674406586,0.226809803,0.000867228,6.21E-07,0.113376646,0.062376538,305.640952,358.61158,0.1609199
0.3,1426.5,0.25,4,1210112.4,-1125287.59,17754.2483,53228.1429,0.097916383,0.674406586,0.226809803,0.000867228,6.21E-07,0.113376646,0.062376538,305.640952,358.61158,0.1609199
0.3,1426.5,0.35,1,1668084.91,-1545250.58,24855.9573,46131.7659,0.069941572,0.676196138,0.240288216,0.013574074,7.48E-09,0.026032179,0.029793612,308.877008,368.98052,0.1648362
0.3,1426.5,0.35,1.5,1668206.81,-1545387.41,24855.9517,46131.7696,0.069941589,0.676272336,0.240333902,0.013452173,7.45E-09,0.025991211,0.029769026,308.874256,368.986019,0.1648331
0.3,1426.5,0.35,1.98,1668218.97,-1545403.86,24855.9526,46131.7684,0.06994159,0.676273631,0.240334322,0.013450457,7.45E-09,0.025990518,0.029768801,308.874214,368.986083,0.1648319
0.3,1426.5,0.35,2.5,1668219.5,-1545405.33,24855.9529,46131.7679,0.069941591,0.676272107,0.240333321,0.013452981,7.45E-09,0.025991342,0.029769341,308.874268,368.985967,0.1648318
0.3,1426.5,0.35,3,1668219.34,-1545405.24,24855.953,46131.7677,0.069941591,0.676271833,0.240333151,0.013453425,7.45E-09,0.02599149,0.029769433,308.874278,368.985947,0.1648318
0.3,1426.5,0.35,4,1668219.3,-1545405.2,24855.9531,46131.7676,0.069941591,0.676271823,0.240333146,0.01345344,7.45E-09,0.025991496,0.029769436,308.874278,368.985947,0.1648318
0.3,1426.5,0.4594,1,2161552.74,-2048584.79,32625.2065,38370.2517,0.053285933,0.551828674,0.224870376,0.170015017,6.28E-11,0.000127274,0.000275772,314.970849,374.62403,0.1707801
